sale_id,customer_id,product_id,date,quantity,discount_percent,payment_method,status
18129,434,194,2024-06-09,1,0,Debit Card,Shipped
10762,798,219,2024-06-09,2,5,Credit Card,Completed
6153,412,125,2024-06-09,2,0,Debit Card,Completed
12355,122,137,2024-06-09,1,0,Cash,Completed
10349,24,245,2024-06-09,3,10,Credit Card,Completed
29196,580,144,2024-06-09,1,10,Credit Card,Completed
31994,2,127,2024-06-09,1,0,Debit Card,Completed
3349,364,175,2024-06-09,1,0,Credit Card,Completed
32875,765,165,2024-06-09,1,5,Debit Card,Completed
49410,891,142,2024-06-09,1,0,Credit Card,Completed
26987,122,109,2024-06-09,2,0,Credit Card,Completed
46295,936,119,2024-06-09,2,5,Credit Card,Completed
22833,348,139,2024-06-09,5,0,Credit Card,Completed
44232,314,209,2024-06-09,1,5,Credit Card,Completed
48431,960,111,2024-06-09,2,0,Debit Card,Completed
31524,350,208,2024-06-09,1,5,Debit Card,Completed
4064,700,228,2024-06-09,3,5,Cash,Completed
45020,943,119,2024-06-09,1,10,Credit Card,Processing
12653,632,125,2024-06-09,1,10,Debit Card,Completed
33811,566,214,2024-06-09,1,5,Debit Card,Cancelled
7458,270,234,2024-06-09,1,5,Credit Card,Completed
30363,484,103,2024-06-09,3,0,Debit Card,Completed
14065,146,227,2024-06-09,1,0,Credit Card,Completed
17367,978,119,2024-06-09,1,0,PayPal,Completed
22304,194,221,2024-06-09,1,5,Credit Card,Completed
26458,772,247,2024-06-09,4,5,PayPal,Shipped
12428,474,159,2024-06-09,3,5,Debit Card,Shipped
26340,112,246,2024-06-09,-1,0,Debit Card,Completed
31697,746,157,2024-06-09,5,0,Debit Card,Completed
19014,497,188,2024-06-09,1,10,Debit Card,Shipped
19519,492,198,2024-06-09,1,0,Cash,Shipped
26287,163,207,2024-06-09,1,0,PayPal,Completed
33744,408,162,2024-06-09,1,0,PayPal,Completed
46111,375,193,2024-06-09,1,0,Credit Card,Completed
29312,125,218,2024-06-09,3,5,Debit Card,Completed
45100,763,231,2024-06-09,2,5,Credit Card,Completed
47813,843,235,2024-06-09,2,10,Cash,Completed
41913,810,121,2024-06-09,2,0,Credit Card,Completed
35485,414,115,2024-06-09,1,5,Credit Card,Cancelled
47533,248,129,2024-06-09,5,10,Credit Card,Completed
7366,982,140,2024-06-09,2,5,PayPal,Shipped
47783,591,165,2024-06-09,2,5,Debit Card,Completed
4725,100,237,2024-06-09,3,0,Credit Card,Completed
6791,666,187,2024-06-09,1,5,Credit Card,Completed
41159,600,160,2024-06-09,1,0,Credit Card,Completed
40851,207,127,2024-06-09,3,10,Credit Card,Completed
12973,726,124,2024-06-09,3,0,Credit Card,Shipped
4233,886,128,2024-06-10,1,10,Debit Card,Completed
31766,8,166,2024-06-10,2,0,Debit Card,Cancelled
13619,931,109,2024-06-10,1,10,Credit Card,Completed
7542,209,124,2024-06-10,1,0,Debit Card,Cancelled
23221,2,199,2024-06-10,1,0,Credit Card,Shipped
3840,371,9999,2024-06-10,1,0,Credit Card,Completed
20259,268,140,2024-06-10,2,5,PayPal,Completed
7256,3,153,2024-06-10,1,0,Credit Card,Completed
3060,864,226,2024-06-10,2,0,Debit Card,Processing
36434,882,154,2024-06-10,2,0,Credit Card,Completed
48702,146,199,2024-06-10,1,0,Credit Card,Completed
4643,394,191,2024-06-10,1,0,Debit Card,Completed
30423,704,249,2024-06-10,1,0,Credit Card,Completed
39283,149,113,2024-06-10,2,10,Credit Card,Completed
38690,9999,217,2024-06-10,1,0,Debit Card,Completed
15109,873,240,2024-06-10,1,0,PayPal,Completed
32429,494,102,2024-06-10,1,5,Credit Card,Completed
11307,192,128,2024-06-10,3,0,PayPal,Completed
18220,674,236,2024-06-10,1,0,PayPal,Completed
1212,777,162,2024-06-10,1,5,Credit Card,Completed
13076,247,124,2024-06-10,3,5,Credit Card,Completed
16148,482,134,2024-06-10,1,0,Debit Card,Completed
2712,748,162,2024-06-10,1,0,Credit Card,Completed
31470,350,208,2024-06-10,1,5,Debit Card,Completed
38914,276,193,2024-06-10,4,10,Credit Card,Shipped
12100,812,216,2024-06-10,2,0,Debit Card,Completed
41184,977,231,2024-06-10,2,5,Credit Card,Completed
5729,757,214,2024-06-10,1,5,Credit Card,Completed
1161,245,133,2024-06-10,1,0,Credit Card,Completed
20868,202,156,2024-06-10,2,5,Debit Card,Processing
7056,187,111,2024-06-10,1,0,PayPal,Completed
35397,86,115,2024-06-10,2,0,Cash,Completed
7486,567,142,2024-06-10,2,10,Debit Card,Completed
27180,575,202,2024-06-10,2,0,Cash,Completed
1954,825,204,2024-06-10,1,0,Debit Card,Completed
37131,691,135,2024-06-10,1,5,Credit Card,Shipped
30850,15,240,2024-06-10,3,0,Credit Card,Completed
2054,322,145,2024-06-10,2,0,Credit Card,Completed
45362,478,233,2024-06-10,3,0,Debit Card,Completed
20770,745,160,2024-06-10,1,5,Credit Card,Completed
39738,744,183,2024-06-10,3,5,Credit Card,Completed
50522,552,198,2024-06-10,1,0,Debit Card,Completed
16601,304,156,2024-06-10,1,0,PayPal,Shipped
9586,208,168,2024-06-10,2,0,PayPal,Completed
47911,658,226,2024-06-10,2,0,Debit Card,Completed
28604,981,167,2024-06-10,2,0,Credit Card,Completed
22281,954,125,2024-06-10,1,0,Credit Card,Completed
30769,26,212,2024-06-10,1,5,Credit Card,Completed
46381,41,249,2024-06-10,2,0,Credit Card,Shipped
2237,642,210,2024-06-10,3,5,Debit Card,Completed
1711,597,137,2024-06-10,2,0,PayPal,Completed
43634,211,228,2024-06-10,1,5,Debit Card,Shipped
11663,967,150,2024-06-10,2,5,Cash,Completed
2607,466,225,2024-06-10,5,10,Credit Card,Completed
3033,806,234,2024-06-10,1,5,Debit Card,Completed
41255,719,210,2024-06-10,1,0,Cash,Completed
27313,395,166,2024-06-10,2,0,Credit Card,Completed
3737,270,157,2024-06-10,1,5,Credit Card,Completed
35065,653,214,2024-06-10,2,0,Debit Card,Completed
50667,884,141,2024-06-10,1,5,Cash,Completed
5716,836,105,2024-06-10,2,5,PayPal,Shipped
38734,298,104,2024-06-10,1,5,Debit Card,Completed
18829,372,249,2024-06-10,2,5,PayPal,Completed
12533,526,230,2024-06-10,1,0,PayPal,Completed
5911,131,225,2024-06-10,2,5,Debit Card,Completed
34990,827,216,2024-06-10,2,5,Debit Card,Completed
2124,15,187,2024-06-10,1,0,Credit Card,Shipped
42436,833,183,2024-06-10,1,5,Credit Card,Completed
10659,62,103,2024-06-10,1,0,PayPal,Completed
27722,9999,171,2024-06-10,1,0,PayPal,Shipped
15639,268,220,2024-06-10,2,0,Credit Card,Completed
2073,978,138,2024-06-10,3,0,PayPal,Completed
17299,510,154,2024-06-10,3,5,Debit Card,Completed
20274,934,117,2024-06-10,3,5,Cash,Completed
47526,913,140,2024-06-11,5,0,PayPal,Completed
43791,943,109,2024-06-11,2,0,Debit Card,Completed
41606,906,250,2024-06-11,2,10,Credit Card,Completed
1007,363,244,2024-06-11,1,5,Credit Card,Completed
7827,366,228,2024-06-11,1,5,Credit Card,Completed
47581,732,170,2024-06-11,2,0,Cash,Completed
42266,715,103,2024-06-11,3,0,Credit Card,Completed
49862,497,116,2024-06-11,1,0,Debit Card,Completed
43148,277,189,2024-06-11,1,5,Credit Card,Completed
48583,651,191,2024-06-11,1,0,Debit Card,Completed
4999,117,223,2024-06-11,2,0,Debit Card,Completed
5412,274,174,2024-06-11,2,10,Cash,Completed
1202,187,225,2024-06-11,2,5,Cash,Completed
6986,8,140,2024-06-11,2,5,Credit Card,Completed
9340,410,126,2024-06-11,2,0,Credit Card,Completed
8271,819,193,2024-06-11,1,5,Credit Card,Completed
48309,799,215,2024-06-11,3,5,Debit Card,Completed
5188,629,235,2024-06-11,1,0,Credit Card,Shipped
42975,571,188,2024-06-11,2,0,Credit Card,Completed
46340,152,244,2024-06-11,4,10,Credit Card,Completed
41820,823,123,2024-06-11,1,0,Cash,Shipped
7747,464,191,2024-06-11,3,5,Cash,Completed
46749,646,103,2024-06-11,2,0,Credit Card,Completed
4217,560,234,2024-06-11,4,0,PayPal,Completed
49836,1000,163,2024-06-11,1,108,Debit Card,Completed
46765,854,245,2024-06-11,1,0,Credit Card,Completed
49289,964,211,2024-06-11,1,5,Credit Card,Completed
42087,682,221,2024-06-11,3,5,Credit Card,Completed
8685,341,182,2024-06-11,1,10,PayPal,Completed
4571,562,141,2024-06-11,3,0,Credit Card,Completed
51000,853,139,2024-06-11,2,5,Credit Card,Completed
24780,845,189,2024-06-11,1,0,Credit Card,Completed
21693,868,148,2024-06-11,2,5,Credit Card,Completed
38099,849,250,2024-06-11,1,10,PayPal,Completed
14463,57,187,2024-06-11,3,5,Debit Card,Completed
30958,881,122,2024-06-11,1,0,Cash,Completed
12606,67,214,2024-06-11,2,0,PayPal,Completed
31721,221,168,2024-06-11,1,0,Credit Card,Completed
21364,614,222,2024-06-11,3,5,Credit Card,Completed
16754,47,136,2024-06-11,1,0,Credit Card,Completed
22910,163,102,2024-06-11,2,0,Credit Card,Completed
30535,713,247,2024-06-11,1,5,Debit Card,Completed
31028,5,147,2024-06-11,3,5,Credit Card,Completed
39281,860,169,2024-06-11,3,0,Debit Card,Completed
30152,182,215,2024-06-11,1,0,Debit Card,Completed
40218,106,105,2024-06-11,2,0,Credit Card,Completed
26349,195,166,2024-06-11,2,5,Debit Card,Completed
11038,774,217,2024-06-11,3,0,Credit Card,Completed
30675,178,193,2024-06-11,3,0,Credit Card,Shipped
36492,690,186,2024-06-11,1,0,Credit Card,Completed
32155,531,162,2024-06-11,1,0,Debit Card,Completed
20062,908,243,2024-06-11,2,0,Debit Card,Completed
40989,838,184,2024-06-11,2,0,Debit Card,Completed
17831,429,184,2024-06-11,1,10,Credit Card,Completed
21286,77,175,2024-06-11,2,0,Credit Card,Cancelled
23623,591,138,2024-06-11,2,0,Credit Card,Completed
13678,708,140,2024-06-11,1,0,Debit Card,Shipped
20538,864,154,2024-06-11,2,0,Credit Card,Completed
9935,443,147,2024-06-11,2,5,Debit Card,Completed
13010,136,211,2024-06-11,3,5,PayPal,Completed
13812,362,181,2024-06-11,2,0,PayPal,Completed
21595,679,135,2024-06-11,2,0,Cash,Completed
13958,168,142,2024-06-11,2,0,Credit Card,Completed
24599,29,198,2024-06-11,1,0,Credit Card,Completed
32748,440,214,2024-06-11,1,5,Cash,Completed
12269,366,148,2024-06-11,1,0,Debit Card,Completed
10717,250,117,2024-06-11,2,0,Credit Card,Completed
35945,451,217,2024-06-11,1,0,Debit Card,Completed
23879,7,248,2024-06-11,3,0,Credit Card,Completed
31316,653,217,2024-06-11,3,0,Debit Card,Completed
40399,649,182,2024-06-11,1,0,Credit Card,Completed
25206,195,189,2024-06-11,2,0,Credit Card,Completed
15874,455,169,2024-06-11,1,5,Debit Card,Completed
24788,977,234,2024-06-11,1,0,Credit Card,Completed
10540,682,169,2024-06-11,1,5,Credit Card,Completed
30451,861,151,2024-06-11,3,10,PayPal,Completed
21793,239,236,2024-06-11,1,0,PayPal,Completed
32831,618,179,2024-06-12,3,10,PayPal,Completed
46681,85,204,2024-06-12,3,10,PayPal,Completed
8719,389,174,2024-06-12,2,10,Cash,Completed
45536,280,104,2024-06-12,1,0,Credit Card,Completed
50914,149,238,2024-06-12,2,5,PayPal,Completed
17952,52,151,2024-06-12,1,5,Credit Card,Completed
36320,156,248,2024-06-12,1,0,Credit Card,Completed
50046,950,166,2024-06-12,2,0,Credit Card,Shipped
29869,132,229,2024-06-12,2,5,Credit Card,Completed
50401,858,157,2024-06-12,3,5,Credit Card,Completed
7968,834,209,2024-06-12,1,0,PayPal,Completed
22402,203,149,2024-06-12,2,0,Debit Card,Completed
6933,828,103,2024-06-12,3,5,Debit Card,Completed
28430,300,229,2024-06-12,1,0,Credit Card,Completed
12713,103,232,2024-06-12,1,5,Debit Card,Completed
10964,622,158,2024-06-12,2,0,Credit Card,Completed
1948,272,154,2024-06-12,1,0,Debit Card,Processing
43417,756,162,2024-06-12,2,5,Cash,Completed
40839,103,108,2024-06-12,2,0,Credit Card,Completed
23822,494,195,2024-06-12,1,5,Credit Card,Completed
16156,57,233,2024-06-12,2,10,PayPal,Completed
40494,892,191,2024-06-12,3,0,Debit Card,Completed
25649,737,123,2024-06-12,4,10,Debit Card,Completed
43645,698,217,2024-06-12,2,0,Debit Card,Shipped
23481,338,194,2024-06-12,2,0,Debit Card,Completed
32296,781,124,2024-06-12,3,0,Debit Card,Completed
2955,667,158,2024-06-12,3,5,Credit Card,Shipped
37172,863,189,2024-06-12,1,0,Credit Card,Completed
28128,571,151,2024-06-12,1,5,PayPal,Cancelled
43776,839,166,2024-06-12,1,112,Credit Card,Shipped
42425,846,102,2024-06-12,1,0,Credit Card,Completed
28662,572,224,2024-06-12,1,5,Debit Card,Completed
49327,979,139,2024-06-12,1,0,PayPal,Cancelled
47308,579,176,2024-06-12,3,0,PayPal,Completed
32469,206,209,2024-06-12,1,0,Credit Card,Completed
1383,891,126,2024-06-12,3,5,PayPal,Completed
1783,928,121,2024-06-12,1,0,Debit Card,Completed
26722,261,157,2024-06-12,1,0,PayPal,Completed
36722,725,171,2024-06-12,1,5,Cash,Completed
15832,80,168,2024-06-12,1,0,Credit Card,Processing
23130,59,194,2024-06-12,3,10,Debit Card,Completed
37081,875,151,2024-06-12,2,0,PayPal,Completed
14395,910,132,2024-06-12,2,5,Cash,Completed
43279,761,191,2024-06-12,2,0,Credit Card,Completed
40002,687,178,2024-06-12,2,0,Credit Card,Completed
43084,883,118,2024-06-12,2,5,Cash,Completed
14832,222,219,2024-06-12,3,0,Debit Card,Completed
33347,742,135,2024-06-12,1,0,Credit Card,Cancelled
2885,364,145,2024-06-12,-2,0,Debit Card,Completed
19507,63,129,2024-06-12,3,107,Credit Card,Completed
25157,857,130,2024-06-12,2,0,Debit Card,Completed
43022,588,202,2024-06-12,3,10,Credit Card,Completed
33716,260,186,2024-06-12,2,0,Credit Card,Completed
42818,89,179,2024-06-12,2,0,Credit Card,Completed
48963,37,202,2024-06-12,2,0,PayPal,Completed
10424,734,101,2024-06-12,2,0,Credit Card,Completed
45790,170,247,2024-06-12,1,0,Credit Card,Completed
30501,887,217,2024-06-12,3,5,Debit Card,Completed
3474,396,166,2024-06-12,2,5,Credit Card,Completed
5642,95,203,2024-06-12,1,0,Credit Card,Processing
5708,472,204,2024-06-12,1,5,PayPal,Completed
8606,270,245,2024-06-12,1,0,Credit Card,Completed
29174,454,158,2024-06-12,2,5,Credit Card,Completed
16415,241,205,2024-06-12,3,10,Credit Card,Shipped
49021,949,122,2024-06-12,1,5,Credit Card,Completed
25361,158,147,2024-06-12,1,0,Credit Card,Completed
1502,558,192,2024-06-12,2,0,Debit Card,Completed
3383,142,206,2024-06-12,2,0,PayPal,Completed
41533,104,137,2024-06-12,2,5,PayPal,Completed
34557,398,245,2024-06-12,2,0,Debit Card,Completed
30608,34,217,2024-06-12,2,10,Credit Card,Shipped
20458,343,203,2024-06-12,1,0,Credit Card,Processing
48591,932,227,2024-06-12,1,0,Credit Card,Completed
24489,787,191,2024-06-12,2,0,Credit Card,Completed
27522,66,147,2024-06-12,1,0,Credit Card,Completed
14570,307,236,2024-06-12,1,0,PayPal,Completed
28428,741,168,2024-06-12,4,0,Credit Card,Completed
19585,714,246,2024-06-12,1,0,Debit Card,Completed
27511,496,176,2024-06-12,2,0,Debit Card,Completed
50287,292,183,2024-06-12,2,5,Debit Card,Completed
30610,123,249,2024-06-13,1,10,Credit Card,Completed
19021,602,143,2024-06-13,2,5,Credit Card,Completed
45215,156,226,2024-06-13,1,0,Credit Card,Completed
28316,54,115,2024-06-13,1,5,Credit Card,Shipped
22142,992,234,2024-06-13,1,0,Debit Card,Completed
49524,891,209,2024-06-13,1,0,Credit Card,Completed
21586,54,217,2024-06-13,3,0,Cash,Completed
19429,981,205,2024-06-13,2,5,Credit Card,Completed
50763,51,212,2024-06-13,1,5,Cash,Completed
15406,967,138,2024-06-13,3,0,PayPal,Completed
49834,940,107,2024-06-13,2,5,Credit Card,Shipped
25731,851,161,2024-06-13,2,5,Credit Card,Completed
4137,39,218,2024-06-13,2,0,Credit Card,Completed
7600,977,124,2024-06-13,1,0,Credit Card,Completed
17649,227,137,2024-06-13,2,0,Credit Card,Completed
28149,714,104,2024-06-13,1,0,Credit Card,Completed
28125,159,184,2024-06-13,1,5,Cash,Completed
1047,704,151,2024-06-13,1,0,Debit Card,Completed
47603,783,247,2024-06-13,2,0,PayPal,Completed
45412,238,175,2024-06-13,2,0,PayPal,Completed
7110,799,200,2024-06-13,2,0,Credit Card,Shipped
44564,248,106,2024-06-13,1,5,PayPal,Completed
33239,241,198,2024-06-13,1,0,Credit Card,Completed
7092,460,131,2024-06-13,1,5,Credit Card,Completed
32818,555,176,2024-06-13,1,0,Debit Card,Completed
44183,268,170,2024-06-13,1,0,PayPal,Shipped
5358,582,232,2024-06-13,1,5,Cash,Completed
45887,525,151,2024-06-13,1,5,PayPal,Completed
4172,517,124,2024-06-13,1,5,Credit Card,Completed
32800,872,206,2024-06-13,1,0,Credit Card,Completed
36247,910,188,2024-06-13,3,0,Credit Card,Completed
28702,406,144,2024-06-13,1,5,PayPal,Completed
45296,112,247,2024-06-13,1,0,Credit Card,Completed
40895,633,139,2024-06-13,2,0,Credit Card,Completed
14257,680,230,2024-06-13,1,0,Credit Card,Completed
10982,152,128,2024-06-13,2,0,Cash,Completed
47823,974,191,2024-06-13,2,0,Debit Card,Shipped
44812,626,239,2024-06-13,2,5,Credit Card,Completed
42259,2,234,2024-06-13,4,0,Credit Card,Completed
17341,422,241,2024-06-13,1,10,Cash,Completed
44824,314,210,2024-06-13,1,5,Cash,Shipped
7304,974,133,2024-06-13,3,0,Credit Card,Completed
45543,673,193,2024-06-13,1,5,Credit Card,Completed
37037,421,229,2024-06-13,5,5,Credit Card,Completed
5781,366,141,2024-06-13,1,0,Credit Card,Completed
42636,645,152,2024-06-13,-1,5,Debit Card,Completed
31960,576,131,2024-06-13,1,0,Credit Card,Completed
41271,171,135,2024-06-13,2,10,Credit Card,Completed
50625,178,143,2024-06-13,3,5,Credit Card,Completed
38518,670,185,2024-06-13,1,5,PayPal,Completed
17849,590,129,2024-06-13,1,0,Debit Card,Completed
38424,990,175,2024-06-13,1,0,Debit Card,Completed
27346,143,162,2024-06-13,2,0,Credit Card,Completed
25290,258,156,2024-06-13,3,0,Credit Card,Completed
46707,23,171,2024-06-13,2,5,PayPal,Completed
29299,670,103,2024-06-13,1,0,Debit Card,Completed
13093,323,148,2024-06-13,1,0,Debit Card,Completed
4361,725,199,2024-06-13,2,5,PayPal,Completed
31876,374,249,2024-06-13,1,0,Credit Card,Completed
37784,285,143,2024-06-13,1,5,Credit Card,Processing
27390,770,114,2024-06-13,1,10,Credit Card,Completed
4785,681,200,2024-06-13,2,0,PayPal,Completed
21980,115,162,2024-06-13,1,0,Cash,Shipped
38975,399,210,2024-06-13,3,0,Credit Card,Completed
13106,263,123,2024-06-13,3,5,Debit Card,Completed
24957,390,106,2024-06-14,2,0,Debit Card,Completed
44823,924,201,2024-06-14,1,0,Debit Card,Completed
4682,829,107,2024-06-14,2,0,Credit Card,Completed
15171,254,108,2024-06-14,1,0,PayPal,Completed
33420,717,229,2024-06-14,1,0,Debit Card,Completed
18949,624,170,2024-06-14,3,0,Credit Card,Completed
22896,208,184,2024-06-14,5,0,Cash,Completed
23717,721,147,2024-06-14,3,0,Cash,Completed
40665,612,124,2024-06-14,1,5,Credit Card,Completed
20584,846,168,2024-06-14,2,10,Cash,Completed
38400,565,102,2024-06-14,3,5,Credit Card,Completed
10151,543,173,2024-06-14,1,0,Debit Card,Completed
13003,185,193,2024-06-14,2,0,Credit Card,Completed
10142,532,227,2024-06-14,2,0,Credit Card,Processing
27660,710,195,2024-06-14,2,0,PayPal,Completed
3940,375,206,2024-06-14,2,5,Credit Card,Completed
24924,253,213,2024-06-14,5,0,Credit Card,Completed
41199,127,233,2024-06-14,1,5,Cash,Completed
32734,348,151,2024-06-14,3,5,PayPal,Shipped
5995,637,195,2024-06-14,-3,0,Debit Card,Completed
22285,564,142,2024-06-14,1,5,Credit Card,Completed
49558,318,140,2024-06-14,2,0,PayPal,Cancelled
12735,886,194,2024-06-14,3,0,Credit Card,Completed
48452,495,136,2024-06-14,4,5,Credit Card,Shipped
8360,705,124,2024-06-14,1,0,Credit Card,Shipped
48698,747,175,2024-06-14,1,0,PayPal,Completed
42452,744,169,2024-06-14,2,0,Credit Card,Completed
3179,798,121,2024-06-14,3,0,Debit Card,Completed
7900,516,192,2024-06-14,1,10,Debit Card,Cancelled
14781,800,162,2024-06-14,3,10,Debit Card,Completed
12477,557,242,2024-06-14,1,0,Credit Card,Completed
28780,394,213,2024-06-14,1,0,PayPal,Processing
6757,718,114,2024-06-14,1,0,Credit Card,Completed
3879,422,132,2024-06-14,2,0,Debit Card,Completed
35457,978,213,2024-06-14,1,10,Credit Card,Completed
17890,28,113,2024-06-14,1,0,Credit Card,Completed
42443,430,114,2024-06-14,1,10,Credit Card,Completed
43048,247,217,2024-06-14,1,5,Credit Card,Completed
41476,648,238,2024-06-14,1,0,Credit Card,Completed
48719,565,200,2024-06-14,1,5,Debit Card,Completed
19813,250,151,2024-06-14,3,5,Cash,Completed
17922,953,156,2024-06-14,5,0,PayPal,Completed
7895,559,147,2024-06-14,1,5,Credit Card,Completed
25567,906,142,2024-06-14,3,5,PayPal,Completed
30961,237,114,2024-06-14,1,0,Credit Card,Completed
16042,830,137,2024-06-14,2,0,Debit Card,Completed
28337,98,120,2024-06-14,1,0,Credit Card,Completed
31298,809,142,2024-06-14,5,0,Credit Card,Shipped
29102,249,222,2024-06-14,1,0,Credit Card,Completed
50258,167,174,2024-06-14,3,5,Credit Card,Completed
30816,474,164,2024-06-14,1,0,Credit Card,Completed
37602,686,9999,2024-06-14,3,0,Credit Card,Shipped
38802,792,236,2024-06-14,2,5,Credit Card,Completed
2559,551,174,2024-06-14,1,0,Credit Card,Completed
3568,474,215,2024-06-14,2,5,Credit Card,Completed
15606,132,209,2024-06-14,2,10,Credit Card,Cancelled
21261,196,151,2024-06-14,1,0,Debit Card,Processing
28521,761,162,2024-06-14,5,0,Credit Card,Cancelled
49383,480,166,2024-06-14,2,5,Cash,Completed
42733,332,194,2024-06-14,2,10,Credit Card,Completed
34459,388,163,2024-06-14,1,5,PayPal,Completed
45157,823,198,2024-06-14,2,0,Credit Card,Completed
20499,87,209,2024-06-14,4,5,Debit Card,Completed
48350,760,230,2024-06-14,2,0,Debit Card,Completed
17596,398,185,2024-06-14,1,0,Debit Card,Completed
21262,733,229,2024-06-14,2,0,Cash,Shipped
27334,362,245,2024-06-14,1,0,PayPal,Completed
47140,778,227,2024-06-14,1,0,Cash,Completed
40520,886,201,2024-06-14,1,0,PayPal,Completed
40487,583,211,2024-06-14,1,0,Credit Card,Cancelled
34122,633,249,2024-06-14,2,0,Debit Card,Shipped
29602,558,247,2024-06-14,1,5,Credit Card,Shipped
34200,526,140,2024-06-14,2,10,Debit Card,Completed
17536,297,131,2024-06-14,1,5,Debit Card,Completed
45733,106,109,2024-06-14,1,0,Credit Card,Completed
15407,486,152,2024-06-14,1,10,Credit Card,Completed
48008,26,247,2024-06-14,1,0,Cash,Completed
11686,298,111,2024-06-14,3,0,Credit Card,Completed
42085,642,231,2024-06-15,2,5,Debit Card,Completed
38941,25,245,2024-06-15,3,10,Debit Card,Completed
1095,821,219,2024-06-15,1,0,Credit Card,Completed
43081,3,244,2024-06-15,1,127,Credit Card,Completed
5955,662,123,2024-06-15,1,0,PayPal,Completed
35539,763,103,2024-06-15,3,5,PayPal,Completed
47043,638,109,2024-06-15,2,0,Credit Card,Shipped
31287,390,144,2024-06-15,1,10,Debit Card,Completed
48519,570,229,2024-06-15,2,0,Cash,Completed
25217,272,170,2024-06-15,1,10,Credit Card,Processing
48539,237,176,2024-06-15,2,0,Credit Card,Completed
34000,326,210,2024-06-15,2,10,Credit Card,Completed
3864,915,233,2024-06-15,1,0,PayPal,Completed
45571,871,242,2024-06-15,1,5,Cash,Shipped
38856,88,170,2024-06-15,2,10,Credit Card,Completed
26819,778,115,2024-06-15,2,0,Cash,Completed
42551,228,166,2024-06-15,2,0,Cash,Completed
29217,850,243,2024-06-15,1,0,Debit Card,Completed
2605,768,172,2024-06-15,1,0,Cash,Completed
30119,226,211,2024-06-15,2,5,Credit Card,Completed
42010,83,212,2024-06-15,1,0,Credit Card,Shipped
31439,381,199,2024-06-15,1,0,Cash,Completed
5663,629,148,2024-06-15,2,0,Credit Card,Completed
30522,909,124,2024-06-15,1,0,Debit Card,Completed
3262,583,118,2024-06-15,3,0,Credit Card,Shipped
24763,602,192,2024-06-15,1,0,Credit Card,Completed
22825,1,234,2024-06-15,1,0,Credit Card,Cancelled
50537,774,154,2024-06-15,1,0,Debit Card,Completed
38291,9999,211,2024-06-15,2,0,Debit Card,Completed
31528,109,150,2024-06-15,1,5,Credit Card,Completed
6254,908,226,2024-06-15,1,5,Debit Card,Completed
34628,9999,105,2024-06-15,1,0,Credit Card,Completed
49776,55,236,2024-06-15,3,5,PayPal,Completed
50606,822,125,2024-06-15,1,0,Credit Card,Completed
4715,240,198,2024-06-15,1,0,Cash,Completed
1108,282,213,2024-06-15,1,0,Cash,Completed
10790,744,204,2024-06-15,2,0,Debit Card,Completed
6531,129,124,2024-06-15,1,5,Cash,Completed
25411,518,140,2024-06-15,3,5,Credit Card,Completed
49769,952,119,2024-06-15,3,0,Debit Card,Completed
45858,153,212,2024-06-15,4,0,Credit Card,Completed
19202,545,200,2024-06-15,4,0,Debit Card,Completed
24207,489,121,2024-06-15,1,0,Credit Card,Processing
45077,298,211,2024-06-15,3,5,PayPal,Completed
3797,255,174,2024-06-15,2,10,Credit Card,Completed
23526,91,195,2024-06-15,1,5,Cash,Completed
2980,370,101,2024-06-15,3,0,Cash,Completed
17047,938,162,2024-06-15,3,0,Credit Card,Completed
24161,292,144,2024-06-15,1,0,Credit Card,Completed
31927,369,193,2024-06-15,2,10,Credit Card,Completed
48426,497,122,2024-06-15,2,5,Credit Card,Completed
12991,164,200,2024-06-15,1,5,Credit Card,Completed
30693,275,242,2024-06-15,4,0,Credit Card,Completed
31940,984,243,2024-06-15,2,10,Cash,Completed
20099,553,221,2024-06-15,1,0,Debit Card,Completed
27089,106,213,2024-06-15,1,5,Cash,Completed
8902,739,121,2024-06-15,3,0,Debit Card,Shipped
17314,126,174,2024-06-15,1,5,Debit Card,Completed
1809,400,221,2024-06-15,2,5,Cash,Completed
32002,695,110,2024-06-15,1,0,Credit Card,Shipped
8853,730,186,2024-06-15,3,0,PayPal,Completed
1754,894,165,2024-06-15,1,5,PayPal,Completed
28480,781,145,2024-06-15,2,5,Credit Card,Completed
11223,262,228,2024-06-15,2,0,Debit Card,Completed
37167,138,126,2024-06-15,1,5,Credit Card,Completed
24637,188,9999,2024-06-15,1,0,Credit Card,Completed
28361,409,159,2024-06-15,1,0,Credit Card,Completed
1686,461,247,2024-06-15,1,5,PayPal,Completed
43608,673,245,2024-06-15,2,5,Credit Card,Completed
47265,785,151,2024-06-15,3,5,Debit Card,Completed
11434,503,153,2024-06-15,2,0,PayPal,Completed
4237,521,126,2024-06-15,2,0,Debit Card,Completed
25910,315,220,2024-06-15,1,0,Cash,Completed
12727,805,243,2024-06-15,3,0,Debit Card,Completed
24478,598,147,2024-06-15,2,0,PayPal,Completed
28401,302,249,2024-06-16,1,0,Credit Card,Completed
45728,437,211,2024-06-16,1,131,Credit Card,Completed
48051,896,243,2024-06-16,1,10,Credit Card,Completed
37267,907,118,2024-06-16,2,5,Credit Card,Completed
3981,745,103,2024-06-16,3,0,Cash,Completed
24827,967,132,2024-06-16,2,5,Debit Card,Completed
